id,difficulty,uniqueness,goal words,valid words,total words, cells, hint
4646,1256.5,1.1448412698412698,5,16,524,42,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- What's in dem words. Is it: e and ee. Yeah it is. -- Ends with a letter from vowels -- 
4647,1256.5,1.2055075196323028,13,23,1181,56,inside -- The first part of the word is important. Is one of : wedding -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4648,1257.0,1.0229716981132075,24,106,688,60,inside -- The first part of the word is important. Is one of : vowels -- These words are all: nouns. -- 
4649,1257.5,0.9105796422750061,18,23,546,80,inside+wrap -- No more no less than the best which is 4. -- OMG,these are: verbs -- 
4650,1257.5,1.1808959327051858,14,38,1535,48,inside+wrap -- OMG, ends with a letter from: frog -- These words are all: verbs. -- 
4651,1258.5,1.3520239186917316,7,19,523,21,inside+wrap -- No more no less than the best which is 4. -- Ends with a letter from vowels -- These words are all: nouns. -- 
4652,1258.5,1.5815910221635128,5,21,723,28,inside+wrap -- No more no less than the best which is 5. -- Ends with a letter from mike -- OMG,these are: nouns -- 
4653,1258.5,0.6432246998284734,75,89,497,28,inside -- These words are all: verbs. -- 
4654,1259.0,0.4961832061068702,36,158,636,70,inside+wrap -- Maka dem all the same siza: 5 -- 
4655,1259.5,0.545297670405522,85,481,1097,56,inside -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
4656,1259.5,0.6296296296296297,11,66,554,78,inside+wrap -- Words need to represent with : t and i. -- 
4657,1260.0,0.23772609819121446,34,353,1245,24,inside+wrap -- Exactamundo 4 -- 
4658,1260.0,1.3734881114525237,24,31,697,77,inside+wrap -- Exactamundo 4 -- OMG, ends with a letter from: minos -- These words are all: verbs. -- 
4659,1260.5,1.33517202464256,23,87,1043,28,inside+wrap -- 4-5 letters. -- These words seem to end with the letters... lisa. -- These words are all: nouns. -- 
4660,1260.5,0.5143769968051118,30,116,647,70,inside+wrap -- Words with at least 4 letters. -- OMG, ends with a letter from: potato -- 
4661,1260.5,0.6304159445407279,97,178,958,24,inside+wrap -- These words are all: verbs. -- 
4662,1260.5,0.5204081632653061,13,151,1429,32,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- In the beginning was one of these letters: frog -- 
4663,1261.0,0.6304159445407279,19,36,1139,16,inside+wrap -- At least 3 of da letters. -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4664,1261.5,1.2162745303993137,15,44,1568,63,inside -- These words seem to start with... minos. -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4665,1261.5,1.1004662004662005,9,34,1152,48,inside+wrap -- What's in dem words. Is it: e and s. Yeah it is. -- These words are all: nouns. -- 
4666,1261.5,0.24896836313617607,55,301,911,78,inside -- Maka dem all the same siza: 4 -- 
4667,1261.5,0.0,39,338,1258,49,inside+wrap -- Your words my be not longer than dis many fingers: 3. -- 
4668,1261.5,0.2328767123287671,74,290,503,84,inside -- From 4-5 letters. -- 
4669,1262.0,0.545297670405522,98,470,1068,78,inside+wrap -- These words are all: nouns. -- 
4670,1262.5,1.2760669011747527,9,16,804,48,inside -- What's in dem words. Is it: e and ee. Yeah it is. -- These words are all: nouns. -- 
4671,1262.5,0.6491688538932633,98,187,984,63,inside -- OMG,these are: verbs -- 
4672,1262.5,0.2397094430992736,69,578,1022,42,inside -- 4-5 many letters, so little time. -- 
4673,1262.5,0.0,71,296,470,28,inside+wrap -- Your words my be not longer than dis many fingers: 4. -- 
4674,1263.0,1.154725260764466,13,34,1511,48,inside+wrap -- Your words my be not longer than dis many fingers: 3. -- The first part of the word is important. Is one of : consonants -- These words are all: verbs. -- 
4675,1263.0,1.6821547062031539,5,7,546,60,inside+wrap -- Maka dem all the same siza: 5 -- Ends with a letter from vowels -- OMG,these are: verbs -- 
4676,1263.5,0.7730427764326069,12,93,726,60,inside -- From 4-5 letters. -- These words seem to end with the letters... potato. -- 
4677,1263.5,0.6304159445407279,73,96,702,28,inside -- These words are all: verbs. -- 
4678,1264.0,1.077400997048312,30,64,538,77,inside -- In the beginning was one of these letters: wedding -- These words are all: nouns. -- 
4679,1264.0,1.1598930712551965,10,13,569,32,inside -- Your words my be not longer than dis many fingers: 5. -- OMG, ends with a letter from: potato -- These words are all: verbs. -- 
4680,1264.0,0.0,77,342,421,42,inside+wrap -- At least 5 of da letters. -- 
4681,1264.5,1.068787603291428,35,211,1355,49,inside+wrap -- OMG, ends with a letter from: lisa -- OMG,these are: nouns -- 
4682,1264.5,1.0614112812005128,7,57,769,60,inside -- No more no less than the best which is 5. -- Ends with a letter from lisa -- 
4683,1264.5,0.5366488721411001,17,50,534,42,inside+wrap -- Words with at least 3 letters. -- OMG, ends with a letter from: potato -- 
4684,1264.5,1.1307692307692307,16,50,767,56,inside -- In the beginning was one of these letters: mike -- OMG,these are: nouns -- 
4685,1264.5,0.24896836313617607,39,132,470,84,inside+wrap -- No more no less than the best which is 4. -- 
4686,1265.0,1.1637492778740612,10,29,1595,42,inside -- Ends with a letter from potato -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4687,1265.0,0.0,82,800,800,21,inside+wrap -- 
4688,1265.5,1.1726587867791693,16,18,569,42,inside+wrap -- Ends with a letter from lisa -- OMG,these are: verbs -- 
4689,1266.0,0.5257995735607676,88,343,845,78,inside -- These words are all: nouns. -- 
4690,1266.0,0.6432246998284734,72,89,515,32,inside -- These words are all: verbs. -- 
4691,1266.0,1.3605258210387787,10,30,1484,49,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- All these words have something in common. I think i. sry typo -- In the beginning was one of these letters: lisa -- These words are all: verbs. -- 
4692,1266.5,1.031099926917658,35,70,492,70,inside -- Words with at least 4 letters. -- OMG, ends with a letter from: wedding -- These words are all: nouns. -- 
4693,1266.5,1.1369518922531463,9,17,1139,77,inside+wrap -- At least 3 of da letters. -- OMG, ends with a letter from: wedding -- OMG,these are: verbs -- 
4694,1266.5,1.0310669270371027,5,34,566,24,inside+wrap -- Maka dem all the same siza: 5 -- Words need to represent with : i and s. -- 
4695,1267.0,1.6826510616396513,10,34,1522,32,inside+wrap -- Maka dem all the same siza: 5 -- Ends with a letter from minos -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4696,1267.0,1.1690829534309763,25,51,1130,36,inside+wrap -- Exactamundo 5 -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4697,1267.0,0.5153846153846153,23,68,547,36,inside -- At least 4 of da letters. -- In the beginning was one of these letters: potato -- 
4698,1267.0,0.6491688538932633,78,233,1367,81,inside -- These words are all: verbs. -- 
4699,1267.0,0.8060854350702,5,63,1138,36,inside+wrap -- 4-5 many letters, so little time. -- The first part of the word is important. Is one of : mike -- 
4700,1267.0,0.879384307676904,34,38,534,24,inside+wrap -- Maka dem all the same siza: 4 -- These words are all: verbs. -- 
4701,1267.0,1.1808959327051858,13,15,538,12,inside+wrap -- Words with at least 5 letters. -- These words seem to end with the letters... frog. -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4702,1267.5,0.5785714285714286,25,93,521,28,inside -- Words with at least 4 letters. -- The first part of the word is important. Is one of : lisa -- 
4703,1267.5,1.6984803921568625,6,10,583,48,inside -- Words need to represent with : s and r. -- These words seem to end with the letters... wedding. -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
4704,1268.0,0.27524038461538464,54,216,410,27,inside -- 4-5 many letters, so little time. -- 
4705,1268.0,0.545297670405522,75,407,1126,48,inside+wrap -- At least 5 of da letters. -- OMG,these are: nouns -- 
4706,1268.0,0.23772609819121446,56,221,603,42,inside -- Exactamundo 4 -- 
4707,1268.5,0.5475,90,349,802,32,inside -- Words with at least 5 letters. -- OMG,these are: nouns -- 
4708,1268.5,0.0,87,417,417,48,inside -- 
4709,1268.5,0.0,61,525,1095,36,inside -- At least 4 of da letters. -- 
4710,1268.5,0.0,56,308,517,28,inside -- Words with at least 4 letters. -- 
4711,1268.5,1.6324429302041241,6,10,585,48,inside -- Words need to represent with : t and e. -- These words seem to end with the letters... potato. -- These words are all: nouns. -- 
4712,1269.0,0.24732620320855614,56,258,936,18,inside+wrap -- No more no less than the best which is 4. -- 
4713,1269.0,0.00258732212160414,44,196,610,24,inside+wrap -- Your words my be not longer than dis many fingers: 3. -- 
4714,1269.0,0.0,31,127,524,24,inside -- Words with at least 3 letters. -- 
4715,1269.5,0.6304159445407279,76,89,486,81,directions: E W N S  -- Words with at least 5 letters. -- OMG,these are: verbs -- 
4716,1269.5,1.1886425381037897,26,49,1136,60,inside+wrap -- The first part of the word is important. Is one of : lisa -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4717,1270.0,1.5581539787374723,20,56,696,16,inside+wrap -- All these words have something in common. I think e and t. sry typo -- The first part of the word is important. Is one of : consonants -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
4718,1270.0,0.6455160744500846,59,72,553,49,inside -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4719,1270.0,0.0,56,352,844,21,inside+wrap -- Your words my be not longer than dis many fingers: 4. -- 
4720,1270.0,0.5394736842105263,36,121,527,80,inside -- In the beginning was one of these letters: lisa -- 
4721,1270.0,0.0,53,160,471,70,inside -- At least 3 of da letters. -- 
4722,1270.5,0.5304083405734145,72,189,384,27,inside -- Your words my be not longer than dis many fingers: 5. -- OMG,these are: nouns -- 
4723,1270.5,1.068787603291428,41,187,1417,49,inside -- Ends with a letter from lisa -- OMG,these are: nouns -- 
4724,1270.5,0.5304083405734145,90,245,550,48,inside -- These words are all: nouns. -- 
4725,1271.0,1.130415944540728,34,99,1481,36,inside+wrap -- What's in dem words. Is it: s. Yeah it is. -- OMG,these are: verbs -- 
4726,1271.0,1.1701062383845109,10,13,823,36,inside -- OMG, ends with a letter from: lisa -- These words are all: verbs. -- 
4727,1271.0,0.5143884892086331,64,164,386,18,inside+wrap -- At least 4 of da letters. -- These words seem to end with the letters... consonants. -- 
4728,1271.5,0.49498327759197325,87,245,355,32,inside -- These words seem to end with the letters... consonants. -- 
4729,1272.0,1.0507406331687483,21,94,1061,24,inside+wrap -- Words with at least 5 letters. -- Ends with a letter from potato -- These words are all: nouns. -- 
4730,1272.0,0.5363636363636364,95,192,369,16,inside+wrap -- OMG,these are: nouns -- 
4731,1272.5,1.3796626976435467,13,49,1147,64,inside -- All these words have something in common. I think r. sry typo -- OMG, ends with a letter from: lisa -- These words are all: nouns. -- 
4732,1272.5,1.4238079408768307,9,10,558,42,inside+wrap -- Maka dem all the same siza: 4 -- Ends with a letter from mike -- These words are all: verbs. -- 
4733,1272.5,0.7764985608809911,14,100,703,48,inside+wrap -- From 4-5 letters. -- OMG, ends with a letter from: lisa -- 
4734,1273.0,0.5475,86,449,1123,54,inside+wrap -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
4735,1273.0,1.0250319964873928,8,38,604,77,inside -- No more no less than the best which is 5. -- These words are all: nouns. -- 
4736,1273.0,1.0564118184587268,19,52,779,54,inside -- All these words have something in common. I think e and t. sry typo -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
4737,1273.0,0.768395249390305,19,88,511,60,inside+wrap -- 4-5 many letters, so little time. -- OMG, ends with a letter from: vowels -- 
4738,1273.5,1.0714484099430635,11,13,595,80,inside+wrap -- What's in dem words. Is it: t. Yeah it is. -- These words are all: verbs. -- 
4739,1273.5,1.1701062383845109,9,12,598,60,inside+wrap -- These words seem to end with the letters... lisa. -- I'd pay attention to the kind of the words there are. Specifically: verbs -- 
4740,1273.5,0.0,113,609,609,60,inside -- 
4741,1273.5,0.5475,70,195,426,80,inside -- OMG,these are: nouns -- 
4742,1274.0,0.0,72,334,334,63,directions: E W N S  -- 
4743,1274.0,0.5335570469798657,31,101,520,24,inside -- Your words my be not longer than dis many fingers: 4. -- These words seem to end with the letters... wedding. -- 
4744,1274.5,1.2470280355336265,19,65,1129,63,inside -- 4-5 letters. -- These words seem to start with... wedding. -- These words are all: nouns. -- 
4745,1275.0,0.0,102,520,672,28,inside -- Your words my be not longer than dis many fingers: 5. -- 
4746,1275.0,1.059930515344528,18,91,1145,49,inside -- Maka dem all the same siza: 5 -- OMG,these are: nouns -- 
4747,1275.0,0.0,83,545,666,78,inside -- At least 5 of da letters. -- 
4748,1275.0,0.18518518518518517,75,350,469,28,inside -- All these words have something in common. I think i. sry typo -- 
4749,1275.5,0.0,85,325,325,24,inside -- 
4750,1276.0,0.6798502881696962,44,227,585,48,inside -- 4-5 many letters, so little time. -- In the beginning was one of these letters: consonants -- 
4751,1276.5,0.5475,117,373,807,48,inside -- These words are all: nouns. -- 
4752,1277.5,0.5227272727272727,37,242,1020,63,inside -- These words seem to end with the letters... mike. -- 
4753,1277.5,0.18518518518518517,51,402,846,63,inside -- All these words have something in common. I think i. sry typo -- 
4754,1278.0,0.5384615384615384,29,160,479,18,inside+wrap -- In the beginning was one of these letters: potato -- 
4755,1278.0,1.1404993520420579,68,92,660,70,inside -- Your words my be not longer than dis many fingers: 5. -- OMG, ends with a letter from: consonants -- These words are all: verbs. -- 
4756,1278.0,0.8809507980196879,24,31,773,80,inside+wrap -- Exactamundo 4 -- OMG,these are: verbs -- 
4757,1278.5,0.24705882352941178,38,401,1230,49,inside+wrap -- No more no less than the best which is 4. -- 
4758,1279.0,0.7251844046364595,25,114,691,12,inside+wrap -- 4-5 many letters, so little time. -- These words seem to start with... minos. -- 
4759,1279.0,0.0,76,291,303,60,inside+wrap -- Your words my be not longer than dis many fingers: 5. -- 
4760,1279.0,1.0250319964873928,17,47,566,18,inside+wrap -- Maka dem all the same siza: 5 -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
4761,1279.0,1.0903641381253322,18,41,531,18,inside+wrap -- At least 4 of da letters. -- These words seem to start with... frog. -- I'd pay attention to the kind of the words there are. Specifically: nouns -- 
4762,1279.0,1.018151716526018,14,58,790,28,inside -- Maka dem all the same siza: 5 -- These words seem to end with the letters... wedding. -- 
